frame_number,timestamp,grand_delta_e,contact_perimeter,contrast,homogeneity,energy,variance_r,variance_g,variance_b,variance_l,variance_a,variance_b_star,variance_delta_e
197,6.564145195597204,16.716975268132988,26613,1.9588738014633074,0.84866969372529,0.07362588116047988,1729.455307989061,2133.895439914898,1976.2518980381685,313.2524807203992,32.63250636597602,23.155664210437816,128.19018682362218
198,6.597465729585007,16.92732303330231,26601,1.9468359619036333,0.84893407619719,0.0741574345742013,1721.2173525161013,2122.849185681443,1965.592208665445,311.6441071867524,32.38844731336468,22.525607781904355,130.14280582390333
199,6.63078626357281,16.974642339432258,26389,1.9145375123773682,0.8495180795750832,0.0746256661235544,1727.7864988001345,2127.197001906822,1968.8463785171323,312.5463253079158,32.26134897834359,22.437246528848863,130.75854699190435
200,6.664106797560613,16.88770261491585,26076,1.91765376951056,0.8488129444922861,0.0742969329112044,1736.0733681317754,2137.6337170041465,1977.221217694139,314.2666667758362,32.32661750750401,22.22300963808191,128.65148794308882
201,6.697427331548416,16.69145649582376,25970,1.86045242522341,0.8494936444063608,0.0740849388605698,1743.5255331824703,2150.179037528298,1986.408367167126,316.05185623410864,32.65517112721516,22.62540110557518,123.69387094386309
202,6.730747865536219,16.48299992799513,25293,1.843078427450719,0.8507109325391655,0.0744023584962109,1757.202410669138,2167.23900609657,2001.7942418918628,318.7802262456724,32.5583040725768,23.114025504612115,119.12695241546015
203,6.764068399524022,16.370636219978586,25450,1.8403350346813245,0.8503016378912734,0.07457780756155555,1769.2981420084084,2180.5039977736983,2016.2717053578235,320.96460385368255,32.389297336972156,23.450030932240484,116.50441034638803
204,6.797388933511825,16.28861950986056,25214,1.8375891726115074,0.8510124171681238,0.07464315786281113,1783.0223390728665,2198.265802044852,2033.2769788903665,323.73230655426937,32.345102158204725,23.606521722449546,113.8684092311911
205,6.830709467499628,16.27275423334559,25255,1.8547137710415262,0.8513353329552188,0.07443802759578232,1797.6212429226289,2214.621323844846,2048.9515974706774,326.43203543713827,32.234810244213094,23.62303618619364,112.00973894867504
206,6.864030001487431,16.331281867401994,25071,1.838848515826981,0.8519770267621051,0.0746805735022122,1806.8695568987844,2229.5281682944537,2060.3689123925083,328.4220513695642,32.5055512558098,23.732921904573956,112.98752147575851
207,6.897350535475234,16.411744414472864,24742,1.8205188987907834,0.8534148044554294,0.0750488113018905,1821.3157551830654,2254.3757256530553,2073.5648450411923,331.68049428175976,33.128957579851,24.16738925605484,118.12742418670341
208,6.930671069463037,16.467812136571684,24675,1.8284774540524924,0.8536989032078519,0.07567687800733776,1846.726972725003,2289.157598299067,2094.3561203100926,336.65825433509286,33.51782729709987,24.73496257987433,126.48545154351795
209,6.9639916034508405,16.416852663896645,25398,1.9071839357191713,0.851861767560129,0.07545251194897999,1880.8716379218376,2332.480760474418,2118.280510287764,342.90319221764315,33.87497492794623,25.60056834691404,131.4890083097209
210,6.9973121374386436,16.263138541315637,25408,1.9052381269862435,0.8524954240874192,0.0756735160593216,1905.869539181197,2357.5344018896685,2136.1074219927827,347.0400853806648,33.755312165533674,26.363359454418664,122.4249649652071
211,7.030632671426447,16.114950941291116,25063,1.8711642504562032,0.8529576445643072,0.07586247807402367,1908.094316261503,2361.319297190992,2137.1372126528627,347.59321617314345,33.81091799151523,26.498871003545627,113.88463201271452
212,7.06395320541425,16.123599688567577,25079,1.8215930444745698,0.8540446895881703,0.07691997458173717,1917.9343874196147,2371.518705791662,2146.3651100913407,349.2660903170482,33.881284389060504,26.434907258862985,112.45009300982395
213,7.097273739402053,16.316660235875542,25128,1.8744829902240396,0.8537784524993858,0.07767967649380544,1948.6992207027029,2400.728962551855,2177.604591337532,354.3879188192118,33.77750053043458,26.376871133535232,114.12135074210236
214,7.130594273389856,16.643453660598425,25090,1.8885184938255142,0.852952696969798,0.07746474621873498,1983.5209348494,2444.09531093043,2193.927120192128,360.6366371464735,34.588350625950596,28.09074128997855,121.6148589022417
215,7.163914807377659,16.70499716723515,24912,1.868959165178913,0.8525828668969695,0.07734484519054977,1981.2235015454366,2447.5792470157057,2188.591843742919,360.6855624859486,35.399219855934845,28.365888194740737,121.53381652353151
216,7.197235341365462,16.759252659183236,24749,1.851674062221432,0.8526765247292911,0.07737673820366939,1972.6965154383379,2437.1246857730184,2182.5504690200733,359.25118804292464,34.70944565112373,26.89868551005684,121.4892728399033
217,7.230555875353265,16.83753145626861,24862,1.857642361342608,0.8526154904080099,0.07712539661148897,1968.9213551119087,2432.29367181135,2179.210190120436,358.60057830686696,34.42108879375088,26.178233186512166,123.62708080117409
218,7.263876409341068,16.93649308001239,24747,1.8323369706128556,0.8530636765204255,0.07687921455496034,1965.5082217369775,2428.1748025532147,2173.5198591204744,357.9877007087674,34.28726598902338,25.69844317655736,126.69146543521344
219,7.2971969433288715,17.066794578959463,24995,1.862462435767323,0.8529104191663177,0.07680409964742632,1965.7241354253981,2429.579051853717,2171.7973297210974,358.0637230002613,34.33985618534846,25.348449013300982,129.97522299322546
220,7.330517477316675,17.203306574475434,25145,1.9089420776199892,0.8515400387551122,0.07648245089739625,1972.2778952058632,2434.2010110421493,2174.7206441048784,358.9062862263112,33.99634132153804,24.83848407277312,133.74576996338897
221,7.363838011304478,17.299278696938693,25046,1.9075716158855034,0.8515515349396867,0.0763486572807594,1972.1752069981321,2432.2462190398296,2168.3878076843066,358.59325162105745,33.61436527889071,24.369865668540434,136.54320871501375
222,7.397158545292281,17.40476981151222,25303,1.925385149133399,0.8512765499622031,0.0761375875905277,1973.7062662313394,2432.8727473433064,2168.3433763000435,358.7168457823425,33.22167756600482,23.57651247518152,139.86643542355557
223,7.430479079280084,17.520158835581743,25438,1.933314072790038,0.8504772354042861,0.07597534630963429,1972.6299005640522,2430.668294626341,2163.5587173726644,358.4458714109026,32.96174075233883,22.534833714005583,142.84949923162216
224,7.463799613267886,17.650270427045363,25783,1.9560513910803932,0.8502674939884642,0.07590041334984642,1969.567341375324,2426.2069245953926,2160.414419589116,357.8857775592467,32.579579475925755,21.42702492306713,146.18492698840996
225,7.497120147255689,17.750815225182418,25831,1.9711363473614292,0.84922812997305,0.07569615883439237,1961.6830256734843,2413.2895554153374,2155.734054422649,356.2172562913965,31.996975184774907,20.382690419412498,148.73991302025604
226,7.530440681243492,17.795715264062203,25934,1.955048855108859,0.8484859388389994,0.07567247493285505,1955.9651509842163,2401.935782793973,2152.3526831169224,354.86285543102474,31.096526514191446,18.93663329782956,150.26839417586805
227,7.563761215231295,17.83099629135311,25910,1.9779071691199168,0.8486499334254924,0.07561710978244822,1954.5697450683645,2394.306347618876,2148.4168149581833,354.00244310052017,30.424275582358238,17.81606243495454,151.3162164113275
228,7.5970817492190985,17.849788070168767,26042,1.9692522711390636,0.8474652591659466,0.07523061916048114,1953.2669561718783,2388.2048328687233,2144.155075161589,353.36544813995164,29.786711196667557,16.908414750482947,151.91727871856864
229,7.630402283206902,17.87235148745009,26086,1.971543781931141,0.846849701899483,0.07520976725366205,1947.5634067681392,2377.882257753612,2135.895290644617,352.0653268170922,29.062527160767445,15.91876391870622,152.51074064345232
230,7.663722817194705,17.894624532059236,25812,1.8926496334323522,0.846992279429905,0.07525593621376873,1942.6516970755258,2367.2231454866983,2129.142871271743,350.76447484119547,28.48095605646915,14.822403331053286,152.32722068466316
231,7.697043351182508,17.911180186240003,25695,1.8896716571228207,0.8471892968050119,0.07543833295136168,1934.9611478046465,2354.2500037155387,2121.057019446172,349.05466259586086,27.772887284216658,13.5586055673245,151.3877203943655
232,7.730363885170311,17.938510237594112,25540,1.889133349630716,0.8468531552232501,0.07578296617725658,1929.172916740331,2342.269539116365,2112.7496078979766,347.65700302855186,27.22272630022114,12.60738381919584,149.17038408004439
233,7.763684419158114,17.96747139447396,25577,1.8997019554390047,0.846817561524653,0.07585097509849135,1923.0731890008249,2331.7883744628834,2105.325463392392,346.4389141334278,26.67552007176216,11.622225142352493,146.6285539608416
234,7.797004953145917,18.012100420461163,25661,1.8885135552246692,0.8476074195445302,0.07654873383938449,1910.8607454719145,2314.4248917052228,2089.485990381158,344.19096761155487,26.145522293958894,10.999677400538207,143.31978066058772
235,7.83032548713372,18.072298667931328,25487,1.8888222177774814,0.8477208044223623,0.07641879473453159,1930.8260794882963,2333.923350404541,2108.4515402694274,347.5782639187242,25.998158711228886,10.184071256036354,141.59795121706432
236,7.863646021121523,18.161996082536376,25389,1.8880962434532673,0.8476355799471784,0.07634002854304134,1925.1930413209618,2326.2354396231353,2101.7906543016084,346.66599624960634,25.751889037370564,9.254239230987125,140.34997546805582
237,7.896966555109326,18.23554145859534,25750,1.874952157304314,0.8472094790155809,0.07610240685968214,1920.3256398284152,2317.6645886938663,2092.7433938596396,345.5709257929936,25.42379921943979,8.92745926544381,139.94463319520602
238,7.9302870890971295,18.357251773062178,25830,1.903040449610221,0.846204679611166,0.07480685505493587,1936.590592790981,2329.549074039131,2105.0082722150332,347.4900868702851,24.972746563202566,8.189391352528286,141.04027414233272
239,7.963607623084933,18.481061882248103,25500,1.8842416654937488,0.8467495025247023,0.0746037542613599,1932.4847578518393,2321.4421362588946,2100.3307570250477,346.54981661842595,24.65653730842301,7.322161763361403,142.58150913862713
240,7.996928157072736,18.633149074626985,25113,1.8519777861733995,0.8479500409567968,0.07413268030285321,1933.056844940256,2315.7032362653117,2098.6450833626577,346.21387497993004,24.08797418711943,6.470771128607992,144.43817442243937
241,8.030248691060539,18.822849771452965,25358,1.902181133063192,0.8456083856186455,0.07299000129930623,1933.7554204908158,2311.0745228681253,2097.7188917704384,346.0823270221471,23.613565655482297,5.807566185317012,146.59917153573576
242,8.063569225048342,18.940475970836818,25219,1.903630612411198,0.8454106789348583,0.07264074163733887,1932.8198710983718,2305.853151571431,2096.8245976176513,345.59612380458753,23.575018402327878,5.1430399871413375,145.13654299271528
243,8.096889759036145,19.01153864003743,25394,1.8843824156178315,0.8461988687585209,0.07268751772000205,1929.2131445937327,2302.3466435921164,2094.616687697139,345.16402048480103,23.501165705259428,4.4148713339278025,141.87598031505274
244,8.130210293023948,19.16847734802657,25259,1.8742903847910848,0.8462951261298004,0.07315026822764574,1920.3595134605923,2292.7952982678758,2092.060022460573,343.9766566000763,23.269218049688458,3.7956156879767384,140.78249694540438
245,8.163530827011751,19.26658832043825,25346,1.9012897156106703,0.8460131187794513,0.07309369378325097,1920.861341848828,2294.022995733273,2095.929493429498,344.32863691754557,23.195844090544185,3.387779253395024,141.07235492723402
246,8.196851360999554,19.287476679538106,25309,1.920782373145864,0.8460462651290188,0.07232743976455386,1986.8959924985786,2360.159433579474,2164.1815023806494,355.3560363703546,22.38838684388214,3.1782576930231636,142.31663835784295
247,8.230171894987357,19.271911876972617,25412,1.930145960347974,0.8458011975152934,0.07243984986256878,2011.7245957638668,2389.5647460795117,2192.7478994636986,359.914854439788,22.687437770970682,3.2737696279375523,144.01258472345546
248,8.26349242897516,19.217730596278752,25773,1.9600022717563887,0.8454566558478116,0.0728004357229553,2039.7638478893343,2421.823463668292,2223.0612481639237,364.939164579925,22.961727570643603,3.422284941200506,145.29039166311927
249,8.296812962962964,19.05378665608752,25432,1.936800724986604,0.8456210697823101,0.07326938508787373,2069.5728326512203,2452.3538517125876,2255.367732874711,369.81588890947256,22.83023790714645,3.590649444487958,143.9491108776575
250,8.330133496950767,18.744006402425843,25047,1.8978697345255116,0.8459537156484545,0.07395919538294023,2104.5114536985634,2488.2958235663395,2293.333076920248,375.50114330684295,22.9053523107469,4.51872476692298,137.10164885843122
251,8.36345403093857,18.56182669466202,25406,1.9607084916772228,0.8457506593961988,0.0740685225398079,2115.40226718144,2493.587268315142,2304.1328845673434,376.55049406558805,22.43926525131392,4.987290323320579,131.15215725864704
252,8.396774564926373,18.287355186158678,24835,1.8926323483293948,0.846815306256306,0.07456969403351445,2101.479540642759,2475.6708088149057,2290.0519468064,373.80859969774707,22.150422680677302,4.954361380021319,120.62303826037879
253,8.430095098914176,18.106615738197796,24488,1.8424808567484747,0.847852890279978,0.07551445188850948,2080.182287413691,2451.5506430783844,2270.515153804492,370.03677924118006,21.620922611197898,3.9417792568218215,114.62256685793758
254,8.46341563290198,18.00993647068745,24796,1.8990796917325352,0.8478141159318051,0.07563578240160121,2060.0798935724356,2430.098624071663,2252.8287166133227,366.70164292767896,21.054583551621942,2.510157692189068,112.68112025969887
255,8.496736166889782,18.070694284132287,24717,1.8744385428164347,0.8486448101239086,0.07617344073536622,2038.6442942756082,2412.7596547767166,2227.4464678775425,363.4242722845204,21.01075485519912,1.3881842166772014,116.60696037690019
256,8.530056700877585,18.246187603967506,24911,1.8579189229899278,0.848679942267663,0.07591356519634113,2055.1677328079295,2430.6406162197973,2221.352513269839,364.8686407075781,21.210997388209012,1.16273584891721,119.73907428295381
257,8.563377234865388,18.341047073045804,25287,1.9166216019339561,0.8465436031370983,0.07556335305255647,2055.3226646650855,2428.0370942703817,2216.3439337933787,364.49337715051115,21.25317657658029,1.2004189087640986,121.30948532031431
258,8.596697768853192,18.385245131447448,25061,1.8900568679887302,0.8479474156497069,0.07591456307973073,2054.834504724942,2425.3942977939855,2211.2673452456233,364.13964425902014,21.120743843802394,1.2140200039041789,122.21757402900424
259,8.630018302840995,18.443105602507682,24890,1.886382548960054,0.8477503736199685,0.0757046423431755,2054.3529435322725,2422.5543123241155,2206.4978830555724,363.82940594197777,20.9783745244074,1.186449210953,123.0341047542422
260,8.663338836828796,18.532006153189453,25148,1.9127966555795077,0.8465583852193885,0.07529537685109833,2051.9643285708207,2412.5950805959483,2199.1713234367185,362.69278857209446,20.60036894045871,1.242897314895569,123.35908416022372
261,8.6966593708166,18.621790630931066,24922,1.9248764732463644,0.8455732304819465,0.07497554720048834,2047.9802865683532,2401.4807510410537,2189.300298302731,361.3694479459325,20.055747981437875,1.263208719028554,123.48584534077467
262,8.729979904804402,18.710863826257874,24989,1.8825255017001135,0.844840754060628,0.07454985070500275,2039.3004620575923,2387.8970857751074,2174.3157094661433,359.44941215220695,19.754349058137308,1.271442770373684,123.31342038581651
263,8.763300438792205,18.765882243899796,24700,1.8364458865158912,0.8450204305035369,0.07430811646600513,2032.9042769652829,2379.515992320234,2165.75284250319,358.35509380404505,19.64218961108679,1.2564489203998677,123.30233135869653
264,8.796620972780008,18.796901474185425,24976,1.8278206201401082,0.8448990534206402,0.07405780372003791,2031.614848011398,2377.4165226928594,2168.2703705587573,358.3230444680592,19.513530394564217,1.2200747805866134,123.911868749897
265,8.829941506767812,18.855588685249725,25065,1.8666034525758508,0.8439913919854249,0.07362651706297477,2032.627052673285,2373.142961327797,2170.917208239416,358.27751723126835,18.965724875992997,1.254061743565844,124.15162029087047
266,8.863262040755615,18.874820847692074,24974,1.8718186150681653,0.84371921418919,0.07385114290905616,2044.268446884514,2382.869782404549,2187.3177087935874,359.9873844366692,18.71968417426017,1.271774005735444,124.66507316616166
267,8.896582574743418,18.901349267610666,25001,1.8688060685527184,0.8442334927007054,0.07382652159858452,2045.4868299349578,2386.0193792008813,2190.91805964619,360.31563573529934,18.841587520952498,1.2570649431649898,124.62494912789779
268,8.92990310873122,18.954478209046446,24702,1.811552868956696,0.8444346239627961,0.07578600085103256,2074.517140693192,2420.723702421386,2229.975319916195,365.0410026740207,18.73275657099547,1.2497422647492693,124.48329060167447
269,8.963223642719024,18.992196955777114,24762,1.8062907897563543,0.8442332193207253,0.07555459081738686,2071.4297753626197,2418.3370888217964,2228.9910935778535,364.54733919604223,18.819172962822854,1.24207680668622,124.54662205694677
270,8.996544176706827,19.09369329423786,24972,1.8114837285448662,0.8429505471880518,0.07548908145819205,2101.7396762053186,2450.6518623097772,2257.85618500863,368.92225762227775,18.795560846817065,1.3054164429730841,123.53093126725933
271,9.02986471069463,19.16354730246232,25243,1.86523792944221,0.8418327147071101,0.07547482673031211,2101.130203896292,2450.336437630953,2258.7196507163953,368.83491870087505,18.807654158551646,1.3418310353569938,123.89507504418194
272,9.063185244682433,19.18465656907061,25219,1.8376978218300972,0.8420975131522501,0.075262554172799,2097.4181844006393,2446.8493175263984,2255.836910495584,368.25065017048104,18.842267129070766,1.3385661929946857,123.86868667624518
273,9.096505778670236,19.225646095452927,25199,1.853197620582113,0.841778560271645,0.07515333702602639,2095.9437536797022,2445.7132697484844,2253.8571042175863,368.06401299492535,18.870763077024172,1.3196578226527793,123.91686301711968
274,9.12982631265804,19.29977709148977,25572,1.896501742091448,0.8408422829603686,0.07474389176908822,2097.282928235478,2446.7734061036285,2256.4766678277106,368.3113381996843,18.759279856755903,1.3659034006712647,124.34424560731475
275,9.163146846645843,19.34014844464941,25618,1.9189328671294135,0.8405286792507978,0.0744244038192723,2094.1927389504453,2443.409406225929,2254.2237948363672,367.84670027952865,18.718962660761004,1.3835241477150257,124.52246880879699
276,9.196467380633646,19.354204085633516,25523,1.8961980181394806,0.8404436661318602,0.07424819156117977,2095.2606420752654,2444.083428363652,2254.0750205078266,367.9696890660967,18.7010978987306,1.3612495870643093,124.46539656546994
277,9.229787914621449,19.395591645360646,25842,1.929506411538547,0.8395346295020163,0.07387457565685138,2094.982644699878,2443.013441792731,2253.8643984631644,367.9106971854944,18.6723818708825,1.3959115782795715,124.64083881931407
278,9.263108448609252,19.4338043052285,25853,1.9361809305805573,0.839306863841092,0.07366267649464926,2095.0771091212423,2442.8786586021884,2253.5828922950877,367.8990763995238,18.7700049439057,1.4103838572383507,124.81585309113466
279,9.296428982597055,19.45132339364,25948,1.941368930768224,0.8385700436033421,0.07317323047222765,2097.8632849823393,2444.5435237626557,2256.0963452400088,368.2816715202581,18.630243901382954,1.4141071817185646,124.53601603484375
280,9.329749516584858,19.46941346039997,25656,1.8911236057712488,0.8388811850326877,0.0732357446203078,2100.0723937298635,2444.839904966189,2256.8981227311347,368.54001259723003,18.55567967964251,1.4103444686004878,124.1852177920183
281,9.363070050572661,19.49202298718704,25552,1.8967659572366553,0.8386958950050193,0.07281135873394928,2102.0715552748043,2446.9153899249095,2259.687532677705,368.91377446435,18.583798236646082,1.412006081700586,124.12176814446448
282,9.396390584560464,19.517215277722375,25598,1.9267728959708423,0.8394147565777526,0.07282121392386434,2102.3253817666714,2446.067148045395,2259.2712134366557,368.8518888280211,18.56444083290249,1.4163535099915088,124.1783194146596
283,9.429711118548267,19.548277491284534,25792,1.9177352564245025,0.8387758236852806,0.07288965892214032,2105.3676527654293,2449.0395471570787,2262.2242324947138,369.5684688061486,18.50697017079007,1.419027845665666,124.06931449748541
284,9.46303165253607,19.597610079155384,25936,1.9126509668545804,0.837700355158556,0.07257522179053938,2113.0109605014372,2455.8988384456507,2275.377266839413,370.7272056312446,18.314891887100437,1.476091776652678,123.97298207917063
285,9.496352186523874,19.598421238680558,25850,1.9118212819126215,0.8383856302369388,0.07261416733975914,2126.885864298449,2469.1151655372887,2285.593423049204,372.8545306360039,18.07359563203448,1.5925763456986857,123.25946549902957
286,9.529672720511677,19.617529034609575,25977,1.914441209660891,0.83685614073464,0.07225178380637279,2136.3782651000806,2478.7238717746454,2294.655360769097,374.3636304951739,18.02336041128034,1.6775563967324771,123.43386015042182
287,9.56299325449948,19.639781478656747,25726,1.8955090833216044,0.837546558537495,0.07247109482708392,2142.4306381636316,2483.965189605449,2301.1155999735174,375.2555801987371,17.941675626759373,1.6597328543490624,123.23284413471066
288,9.596313788487283,19.67261691859312,25752,1.934615394112694,0.837671420889654,0.07221804224317577,2141.5815408460035,2485.464342615498,2300.2289482264364,375.3272240335098,17.895443660833138,1.714536684700767,123.6608152294231
289,9.629634322475086,19.680590831160615,26091,1.927575418608154,0.8371625277259727,0.07186296759465441,2148.50249104849,2489.89274605293,2308.077010297555,376.17027873714915,17.81687633218147,1.6369107185943852,124.06142632912562
290,9.662954856462889,19.689805300340357,25886,1.953866060206483,0.837447944555548,0.07179223306691442,2156.977815008093,2494.2029745298787,2317.1873628384114,377.11356115207076,17.662113008946807,1.6055021516110346,123.49177766378607
291,9.696275390450692,19.68066822214828,25880,1.9207601494420616,0.8367118712510258,0.07140462138098236,2157.996836735454,2493.5262962216348,2317.4320493341656,376.9947237748017,17.51412856148405,1.5823323571874983,123.586036932361
292,9.729595924438495,19.659246273578653,25690,1.8629044405429498,0.8373811816608003,0.07166085205056294,2154.5319405959503,2493.31189158882,2315.6712130687474,376.5642136232724,17.606555645607585,1.6165722489966041,123.69219427312524
293,9.762916458426298,19.661533907336697,25645,1.8562299215009395,0.8375106389393454,0.07144413794369184,2152.3911833120496,2491.0902458010232,2312.437860507613,376.13944783073094,17.561974221182084,1.6313910883243739,123.75665089875143
294,9.796236992414102,19.65553168754796,25421,1.8244401478617092,0.838391320060561,0.07139065469638423,2152.299659271472,2490.3313545253354,2311.768752433097,375.9679176457168,17.474448091781827,1.6461249382119185,124.01006143545878
295,9.829557526401905,19.668290586966105,25448,1.8456069910833564,0.839377518508442,0.07161072949519792,2150.4498886707233,2488.509129840876,2309.2198152577243,375.5793195079581,17.401828660373454,1.6464804587106032,124.00853959763683
296,9.862878060389708,19.680683777203,25964,1.8951288110565394,0.8377149200224442,0.07134273768428165,2148.8996667163105,2486.738258734396,2308.929153547733,375.2649446670771,17.376650750589523,1.6501426051970467,124.04979803965233
297,9.89619859437751,19.671765429846683,25677,1.884063875863329,0.8380553874949798,0.07131822448150237,2146.214816183048,2480.1465588937713,2303.451188700942,374.32376475423246,17.191010775879292,1.6336432264888399,123.80501274637501
298,9.929519128365314,19.66688581319324,26017,1.866082430186704,0.8382963232755071,0.0713999212877794,2142.6362417293426,2474.3145524511706,2298.553484553124,373.424080895892,17.161035483235963,1.6143391992799372,123.60500808631397
299,9.962839662353117,19.67017770208461,25977,1.8643514505905332,0.8391369671633726,0.07161399666453558,2140.3617168957812,2469.749598527718,2295.16762621989,372.79426953130894,17.028398749740937,1.5999782365787405,123.58786495348647
300,9.99616019634092,19.658074712636257,26647,1.9890782842312946,0.8400046340174756,0.07121153917664125,2162.9299528385654,2487.7078119339294,2335.483098143848,376.3824051199289,15.993701349477387,2.139919698603131,122.14223699324815
301,10.029480730328723,19.63670193530384,26326,1.9464655668402584,0.8397207843981147,0.0707566644942593,2156.1633771530956,2479.9615729670245,2327.960559863298,375.0905032288268,15.936043291646552,2.1257716945681016,121.88302004975239
302,10.062801264316526,19.623384742010163,26077,1.9140634066962492,0.8379898946837667,0.0703736283063477,2149.5977371370955,2472.587880759578,2321.103923131649,373.86440672233834,15.908096186945254,2.1144810932636173,121.72279747893626
303,10.09612179830433,19.62230949660589,26270,1.923022028629069,0.8376235828706735,0.07034577826482902,2143.268032110341,2464.2456406104425,2313.0705941706124,372.6223604961331,15.77208112262283,2.1036745174694436,121.66550535899036
304,10.129442332292133,19.625273255285034,26260,1.881681000955619,0.8376838839462274,0.07026856456809219,2134.870282947828,2453.94581703665,2304.068291942736,370.93651735065555,15.709279013071011,2.08089306897198,121.56026421229673
305,10.162762866279936,19.624852785962865,26317,1.884187340884454,0.837061911966813,0.07008142095770152,2126.8682979912796,2444.312420412385,2294.7859015197478,369.4120458293465,15.670860936454192,2.0509563393988706,121.37300410165744
306,10.196083400267739,19.61492035309768,26295,1.8443130776619676,0.8370444786859585,0.07012086689980787,2118.183322363734,2435.3066916543544,2285.7907353875753,367.89860813152814,15.690009724775328,2.038358976265842,121.25543101744225
307,10.22940393425554,19.604773534191033,26074,1.8204102495721934,0.838170296423717,0.07022268046840122,2109.939643649039,2425.0763989384077,2276.4173608466517,366.23485710139573,15.619441541449868,2.0295749050738565,121.12329528426004
308,10.262724468243343,19.61589613842747,26243,1.8667861808071156,0.8377485154111004,0.07017006328992637,2107.149904929818,2418.916865603344,2272.5281884472233,365.4234813970827,15.421920625281748,2.0574703827326757,120.98418081456636
309,10.296045002231146,19.61824880744713,26162,1.889827223049438,0.8382619914822063,0.07001151552389034,2102.805457572026,2413.5643671662488,2267.3815714809675,364.5572911929183,15.339816690447702,2.0537734552754636,120.99558406113896
310,10.32936553621895,19.61600905773144,26194,1.892111325940248,0.838125366434939,0.0701994750333398,2099.0945450519425,2408.5857694386755,2263.3502218416725,363.780854378103,15.290193837228703,2.0513412672798257,120.9104956097193
311,10.362686070206752,19.609877055075206,26415,1.8800710170801511,0.8377716911310817,0.07016774159034475,2097.0123753024923,2406.064548473829,2261.451633249193,363.3059781818961,15.312742443003417,2.061849371554607,120.68816006112036
312,10.396006604194556,19.607213344106697,26365,1.8777350588804684,0.8380733856635953,0.07038191525790749,2093.7591057100826,2401.1616207759234,2257.697007884854,362.5528500109534,15.161770931389775,2.064971126962536,120.6162094741898
313,10.429327138182359,19.609588615038433,26339,1.8850392495302157,0.8380747673919071,0.07032817724717057,2092.3946661368527,2399.7020743402395,2256.684055310588,362.26065689080997,15.131954190388594,2.0688387309066414,120.62601567244603
314,10.462647672170162,19.606322362208083,26269,1.8738039326078526,0.8386863664114556,0.07050546141162987,2088.2665486207707,2395.407588627912,2252.6745316607444,361.5806471367455,15.041970110481923,2.0632913010041993,120.79174049974779
315,10.495968206157965,19.61713912734446,26256,1.8900469907870403,0.8385313957660447,0.07031667085706929,2086.068344235979,2392.5301811612467,2250.7286054173856,361.16446301611126,14.915115712989405,2.060563526972386,120.66769415948589
316,10.529288740145768,19.6274986502766,26116,1.9048627933220241,0.8379199806900542,0.07028735967271182,2087.632267484699,2393.80154563964,2251.762264686687,361.46171473772137,14.904995168846213,2.0326442779366123,120.75333716939322
317,10.562609274133571,19.620104005002727,26162,1.900467438569979,0.8385763636926677,0.0704895087405536,2085.847691619996,2391.5057506346266,2249.932885725417,361.0851568778516,14.830888005468353,2.0320550582005965,120.7376100977403
318,10.595929808121374,19.608203430620126,26090,1.866689878090638,0.8391427954928484,0.07055811399186793,2084.622809955212,2388.373481342637,2247.3095728097805,360.6033680281307,14.682899438526853,2.0158573555188983,120.45542476739922
319,10.629250342109177,19.620976954464666,26025,1.8709568292207135,0.8393857372647625,0.07083495057296357,2084.796352965682,2388.576999459037,2247.439683972117,360.6391077671293,14.692741514000113,2.0095403961483354,120.47281558624921
320,10.66257087609698,19.61835172663669,25981,1.863973647625891,0.8392109098903441,0.07073278980368117,2084.341426865029,2387.972901720181,2247.205825761189,360.48984353756697,14.675568501862031,2.018004775663581,120.53576624469102
321,10.695891410084784,19.621999761934784,26040,1.873490331454196,0.8390054435622287,0.07059226601064404,2085.3180960995855,2388.5552148242714,2247.9735958265956,360.6236954524993,14.604720490318291,2.021230589141327,120.5907153684477
322,10.729211944072587,19.622864169501124,25953,1.8771745276845617,0.8392981781542871,0.07068201065109436,2086.870766842305,2389.157759334583,2249.3068914218493,360.7882458478605,14.501025607352553,2.0261760735504617,120.5259616266257
323,10.76253247806039,19.620967404612017,25945,1.8738928274230628,0.8396337899698308,0.07080923317365997,2086.7000413846467,2389.002414096384,2248.9311912391468,360.7831686094511,14.454208132731212,2.0188153256513686,120.49880971374436
324,10.795853012048193,19.631560271395152,25945,1.87158650082845,0.8401292875316142,0.07103586246930077,2088.147815724201,2391.1667438487216,2250.6002239110258,361.11361459717796,14.467347825534949,2.024160120486536,120.72674547914676
325,10.829173546035996,19.637067333530187,26094,1.8628501159336548,0.8395526646251694,0.07073943757921541,2088.697950616167,2390.811255200027,2251.03801667116,361.13450990667195,14.39134225218232,2.039225604132598,120.69598347099549
326,10.862494080023799,19.645703710863184,26006,1.8671047205616176,0.8393454093390571,0.07075045969807353,2089.1621556877526,2392.2942403351376,2252.0906561126676,361.3479638616732,14.39156035268389,2.0510521818203715,120.85442372940672
327,10.895814614011602,19.64821487764054,26318,1.8688233536556758,0.8389056793643026,0.07063802749072459,2090.441997157292,2394.3637798816303,2253.9052115120594,361.64370519350325,14.459782175513006,2.066546669103283,120.78358628273341
